46.0,49.0,0.0,136.916,419.784,1581.72,1918.75
47.0,49.0,0.0,149.44,424.208,1503.89,1919.3
48.0,49.0,0.0,155.811,422.32,1422.33,1920.0
49.0,49.0,0.0,187.68,423.953,1357.45,1920.0
50.0,49.0,0.0,196.352,428.763,1290.35,1870.05
51.0,49.0,0.0,205.311,442.799,1223.14,1801.15
52.0,49.0,0.0,225.216,459.45,1166.65,1730.3
53.0,49.0,0.0,256.683,472.892,1117.68,1657.63
54.0,49.0,0.0,278.164,495.908,1070.3,1596.19
55.0,49.0,0.0,313.902,509.314,1022.5,1542.01
56.0,49.0,0.0,338.851,526.181,983.902,1483.02
57.0,49.0,0.0,364.273,555.158,948.182,1441.37
58.0,49.0,0.0,385.625,574.194,914.676,1394.09
59.0,49.0,0.0,405.051,594.774,873.829,1356.53
60.0,49.0,0.0,415.717,608.146,851.831,1316.61
61.0,49.0,0.0,431.535,627.868,824.069,1286.58
62.0,49.0,0.0,455.726,645.913,804.97,1253.36
63.0,49.0,0.0,471.809,660.608,785.952,1223.96
64.0,49.0,0.0,487.699,678.072,765.544,1202.22
65.0,49.0,0.0,510.893,693.481,747.609,1183.7
66.0,49.0,0.0,522.815,707.737,731.02,1161.6
67.0,49.0,0.0,538.511,730.471,715.65,1143.61
68.0,49.0,0.0,556.293,743.852,700.19,1128.57
69.0,49.0,0.0,573.034,759.953,689.45,1109.39
70.0,49.0,0.0,586.799,772.852,675.721,1090.72
71.0,49.0,0.0,606.663,788.407,666.706,1084.04
72.0,49.0,0.0,617.644,800.189,659.812,1071.08
73.0,49.0,0.0,626.022,807.544,654.988,1066.06
74.0,49.0,0.0,633.529,812.718,648.56,1052.76
75.0,49.0,0.0,642.816,818.624,643.49,1045.67
76.0,49.0,0.0,643.594,820.955,641.6,1038.76
77.0,49.0,0.0,643.064,821.118,636.863,1037.14
78.0,49.0,0.0,644.4,817.567,633.047,1033.47
79.0,49.0,0.0,641.38,817.446,627.916,1030.3
80.0,49.0,0.0,641.042,821.548,629.862,1025.95
81.0,49.0,0.0,642.224,826.02,630.189,1026.38
82.0,49.0,0.0,645.659,827.402,629.805,1027.25
83.0,49.0,0.0,642.053,829.245,627.726,1025.71
84.0,49.0,0.0,642.451,827.554,628.172,1023.3
85.0,49.0,0.0,642.315,827.87,627.455,1022.1
86.0,49.0,0.0,645.303,829.055,627.781,1023.58
87.0,49.0,0.0,646.79,831.486,629.694,1025.83
88.0,49.0,0.0,648.825,834.788,629.649,1029.48
89.0,49.0,0.0,649.648,832.996,629.584,1027.18
90.0,49.0,0.0,648.29,830.345,628.784,1026.91
91.0,49.0,0.0,647.716,830.751,628.903,1027.66
92.0,49.0,0.0,648.502,830.735,629.782,1025.34
93.0,49.0,0.0,647.916,826.754,629.576,1023.84
94.0,49.0,0.0,648.71,829.348,629.127,1024.83
95.0,49.0,0.0,647.833,829.71,628.924,1024.53
96.0,49.0,0.0,647.274,829.462,629.589,1027.72
97.0,49.0,0.0,647.116,830.017,630.071,1028.39
98.0,49.0,0.0,647.835,829.047,630.08,1026.46
99.0,49.0,0.0,649.081,826.875,629.562,1023.92
100.0,49.0,0.0,649.265,826.15,629.982,1025.83
101.0,49.0,0.0,648.678,827.037,629.257,1025.4
102.0,49.0,0.0,648.09,830.233,629.392,1026.07
103.0,49.0,0.0,648.336,831.729,631.018,1026.97
104.0,49.0,0.0,649.931,834.627,631.423,1027.71
105.0,49.0,0.0,649.218,832.611,630.535,1027.5
106.0,49.0,0.0,648.236,831.361,630.438,1026.92
107.0,49.0,0.0,649.282,831.96,630.462,1023.52
108.0,49.0,0.0,649.086,831.051,629.789,1023.76
109.0,49.0,0.0,648.186,830.775,629.147,1024.13
110.0,49.0,0.0,647.006,831.161,628.403,1023.24
111.0,49.0,0.0,647.141,831.387,629.571,1024.46
112.0,49.0,0.0,648.002,831.799,629.687,1024.57
113.0,49.0,0.0,647.516,831.672,630.343,1024.22
114.0,49.0,0.0,647.79,830.87,630.857,1023.87
115.0,49.0,0.0,647.745,831.227,629.597,1022.66
116.0,49.0,0.0,648.294,830.883,629.816,1022.92
117.0,49.0,0.0,647.607,830.464,629.948,1025.51
118.0,49.0,0.0,648.817,829.41,632.526,1026.02
119.0,49.0,0.0,649.391,830.206,629.17,1027.15
120.0,49.0,0.0,647.412,830.984,631.385,1028.06
121.0,49.0,0.0,646.13,830.511,631.346,1028.7
122.0,49.0,0.0,647.99,829.335,631.898,1026.98
123.0,49.0,0.0,646.207,828.439,630.823,1026.38
124.0,49.0,0.0,646.413,828.69,631.43,1026.03
125.0,49.0,0.0,646.007,828.507,631.334,1026.17
126.0,49.0,0.0,643.734,830.744,631.475,1026.94
127.0,49.0,0.0,645.664,829.775,631.031,1026.35
128.0,49.0,0.0,646.703,829.649,630.805,1026.8
129.0,49.0,0.0,646.641,829.855,630.231,1027.78
130.0,49.0,0.0,646.767,829.489,629.863,1025.71
131.0,49.0,0.0,647.855,829.687,630.407,1024.96
132.0,49.0,0.0,650.82,832.386,629.829,1023.99
133.0,49.0,0.0,646.425,828.702,630.046,1025.22
134.0,49.0,0.0,643.6,833.509,630.408,1026.36
135.0,49.0,0.0,644.476,833.691,629.898,1026.43
136.0,49.0,0.0,647.243,832.798,629.685,1025.49
137.0,49.0,0.0,649.545,833.925,628.827,1026.23
138.0,49.0,0.0,649.067,833.673,629.694,1027.09
139.0,49.0,0.0,648.163,832.094,629.269,1027.59
140.0,49.0,0.0,646.862,829.094,629.113,1026.37
141.0,49.0,0.0,647.285,830.053,629.816,1027.07
142.0,49.0,0.0,646.907,830.659,629.955,1027.5
143.0,49.0,0.0,649.391,830.206,629.319,1024.69
144.0,49.0,0.0,649.225,829.291,628.901,1024.51
145.0,49.0,0.0,649.11,830.499,628.574,1023.46
146.0,49.0,0.0,649.051,831.194,628.463,1023.4
147.0,49.0,0.0,648.059,829.892,628.348,1023.43
148.0,49.0,0.0,646.668,830.105,629.006,1023.31
