2,1,0,1805.87,1989.75,969.734,1505.47
2,2,0,2048.72,2189.3,466.515,795.71
2,3,0,2409.9,2534.71,198.173,473.942
2,4,3,1938.12,2353.64,0,158.124
2,5,3,2260.48,2536.44,0,87.1154
3,1,0,1815.69,1995.14,903.407,1425.46
3,2,0,2065.72,2208.19,439.871,765.728
3,3,0,2452.79,2556.44,180.577,447.115
3,4,3,1939.03,2347.46,0,157.92
3,5,3,2264.9,2535.1,0,86.0697
4,1,0,1830.51,2006.28,852.158,1344.26
4,2,0,2090.1,2225.36,414.333,736.197
4,3,0,2496.8,2558.58,161.827,440.481
4,4,3,1936.88,2338.88,0,157.787
4,5,3,2267.6,2529.33,0,84.0865
5,1,0,1852.55,2018.07,788.042,1272.99
5,2,0,2117.24,2247.1,392.603,704.146
5,3,0,2496.8,2558.58,161.827,440.481
5,4,3,1951.54,2310,2.8125,136.731
5,5,3,2271.63,2528.37,0,85.637
6,1,0,1871.69,2022.51,741.4,1199.98
6,2,0,2142.84,2278.89,368.936,673.262
6,4,3,1937.09,2339.48,0,158.534
6,5,3,2265.96,2534.04,0,85.5649
7,1,0,1881.95,2032.18,694.64,1163.52
7,2,0,2163.24,2302.59,347.62,637.514
7,4,3,1939.5,2342.97,0,158.61
7,5,3,2265.19,2531.73,0,88.6298
8,1,0,1899.14,2051.07,648.4,1094.61
8,2,0,2204.76,2318.32,320.048,609.952
8,4,3,1954.52,2313.17,2.27164,137.921
8,5,3,2265.87,2531.06,0,89.1346
9,1,0,1916.66,2068,614.15,1025.47
9,2,0,2229.2,2354.69,302.995,591.935
9,4,3,1937.98,2347.96,0,158.683
9,5,3,2262.02,2534.9,0,89.4952
10,1,0,1940.93,2083.41,572.483,976.192
10,2,0,2267.45,2381.78,283.341,564.736
10,4,3,1935.77,2350.65,0,157.116
10,5,3,2254.81,2542.12,0,87.1875
11,1,0,1971.25,2103.02,538.852,924.308
11,2,0,2301.83,2415.1,260.986,536.322
11,4,3,1938.78,2351.31,0,160.814
11,5,3,2248.85,2548.08,0,88.4495
12,1,0,1986.48,2125.76,505.051,892.82
12,2,0,2340.34,2453.51,241.37,514.976
12,4,3,1957.4,2313.37,1.98317,135.613
12,5,3,2253.65,2543.27,0,89.4591
12,7,0,1550.37,1863.79,1501.78,1918.16
13,1,0,2019.73,2144.61,471.65,838.76
13,2,0,2381.11,2495.82,228.101,486.707
13,4,3,1953.17,2317.6,2.30769,136.442
13,5,3,2249.9,2543.94,0,89.0625
13,7,0,1573.68,1867.53,1422,1919.42
14,1,0,2046.97,2173.88,440.179,790.488
14,2,0,2425.38,2540.77,206.322,468.678
14,4,3,1938.12,2347.54,0,160.471
14,5,3,2253.46,2537.31,0,88.8461
14,7,0,1590.82,1881.11,1354.65,1915.61
15,1,0,2071.7,2200.73,411.997,758.277
15,2,0,2467.74,2559.95,192.548,439.76
15,4,3,1941.42,2346.37,0,160.734
15,5,3,2257.6,2536.25,0,89.387
15,7,0,1616.27,1890.31,1277.4,1888.96
16,1,0,2113.06,2235.95,385.208,722.643
16,2,0,2467.74,2559.95,192.548,439.76
16,3,0,2517.6,2559.33,142.716,425.841
16,4,3,1953.65,2317.12,2.27164,137.921
16,5,3,2257.88,2535.96,0,91.1899
16,7,0,1655.67,1901.29,1221.11,1805.35
16,8,0,2326.29,2556.98,1577.94,1920
17,1,0,2147.35,2275.95,362.934,682.801
17,3,0,2517.6,2559.33,142.716,425.841
17,4,3,1939.68,2350.61,0,159.244
17,5,3,2253.56,2540.29,0,88.4495
17,7,0,1673.21,1915.53,1158.78,1733.97
17,8,0,2294.6,2557.49,1505.27,1913.14
18,1,0,2184.7,2311.79,332.842,657.626
18,4,3,1952.88,2320.96,2.74038,134.856
18,5,3,2252.6,2538.17,0,87.6923
18,7,0,1693.2,1934.72,1108.19,1666.64
18,8,0,2281.95,2554.11,1431.29,1915.41
19,1,0,2228.71,2350.58,305.722,623.526
19,4,3,1954.23,2316.54,2.48798,137.416
19,5,3,2253.08,2540.77,0,89.0264
19,7,0,1713.18,1947.67,1067.16,1599.77
19,8,0,2257.24,2552.68,1362.12,1912.17
20,1,0,2267.74,2394.59,286.903,586.109
20,4,3,1955.19,2315.58,2.63221,136.55
20,5,3,2253.08,2540.77,0,89.0264
20,7,0,1734.41,1961.49,1018.78,1535.01
20,8,0,2241.66,2537.97,1293.57,1891.88
21,1,0,2310.21,2439.75,265.14,560.715
21,4,3,1932.01,2352.6,0,157.462
21,5,3,2250.58,2540.19,0,87.476
21,7,0,1747.56,1979.41,971.624,1475.89
21,8,0,2247.1,2498,1228.6,1802.95
22,1,0,2365.29,2477.79,235.385,530.192
22,4,3,1928.62,2355.39,0,156.244
22,5,3,2245.29,2542.4,0,87.512
22,7,0,1769.9,1995.03,925.152,1421.72
22,8,0,2231.04,2478.95,1164.63,1728.55
23,1,0,2410.1,2525.29,214.327,501.635
23,4,3,1936.8,2355.83,0,157.943
23,5,3,2255.58,2535.19,0,86.3942
23,7,0,1791.72,2018.41,882.11,1362.34
23,8,0,2222.32,2470.96,1112.88,1661.32
24,1,0,2455.48,2556.83,197.885,477.692
24,4,3,1941.85,2347.99,0,159.494
24,5,3,2259.52,2534.33,0,86.25
24,7,0,1816.18,2027.41,839.535,1314.29
24,8,0,2218.19,2463.51,1059.68,1591.25
25,1,0,2455.48,2556.83,197.885,477.692
25,3,0,2509.54,2558.15,164.567,454.471
25,4,3,1950.38,2314.23,2.16346,137.163
25,5,3,2263.37,2533.56,0,85.9615
25,7,0,1836.2,2039.86,801.043,1260.97
25,8,0,2225.17,2452.36,1019.17,1536.41
25,10,0,1825.31,1907,1.44231,137.452
25,11,0,1384.9,1487.4,8.29327,156.13
26,3,0,2509.54,2558.15,164.567,454.471
26,4,3,1951.63,2312.98,1.91106,137.055
26,5,3,2265.19,2534.81,0,84.5553
26,7,0,1854.91,2056.34,764.036,1217.16
26,8,0,2220.97,2446.84,976.823,1479.37
26,10,0,1802.19,1890.12,1.55048,139.94
26,11,0,1384.42,1489.42,5.19231,158.798
27,4,3,1953.27,2308.27,0.973556,137.56
27,5,3,2263.27,2533.65,0,85.601
27,7,0,1876.97,2077.37,727.114,1172.02
27,8,0,2214.91,2442.61,933.256,1421.53
27,10,0,1781.97,1876.49,0.288463,143.221
27,11,0,1383.8,1488.51,7.13942,156.13
28,4,3,1950.19,2311.35,1.37019,137.308
28,5,3,2260.19,2533.65,0,85.637
28,7,0,1898.12,2086.5,692.989,1126.26
28,8,0,2219.08,2433.61,898.598,1370.7
28,10,0,1757.69,1857.69,6.27404,148.774
28,11,0,1382.84,1487.93,8.79807,156.779
28,12,0,1245.72,1328.12,1.55048,107.993
29,4,3,1952.31,2312.31,1.11779,136.911
29,5,3,2261.44,2535.48,0,85.8534
29,7,0,1914.3,2112.15,662.1,1073.77
29,8,0,2214.48,2429.03,858.66,1329.26
29,10,0,1740.87,1837.6,8.40144,151.983
29,11,0,1381.11,1488.12,8.36539,155.625
29,12,0,1226.44,1318.17,0,125.517
30,4,3,1951.54,2316.15,1.26202,137.416
30,5,3,2258.27,2535.58,0,86.9712
30,7,0,1942.73,2123.85,634.322,1034.11
30,8,0,2214.69,2422.34,821.424,1280.45
30,10,0,1721.78,1816.68,8.72596,156.274
30,11,0,1382.93,1489.38,6.05769,154.327
30,12,0,1211.25,1305.67,1.65865,122.452
31,4,3,1951.25,2322.6,1.62259,138.425
31,5,3,2254.04,2536.73,0,87.7644
31,7,0,1961.86,2136.9,599.346,996.698
31,8,0,2204.71,2413.71,785.485,1230.17
31,10,0,1707.98,1812.02,8.36539,159.952
31,11,0,1381.44,1489.33,7.03125,153.642
31,12,0,1187.52,1283.25,2.19952,124.868
32,4,3,1943.46,2341.36,0,160.375
32,5,3,2253.94,2536.83,0,87.0793
32,7,0,1985.35,2159.2,563.733,953.423
32,8,0,2205.25,2410.73,752.159,1188.78
32,10,0,1701.3,1803.32,6.05769,162.26
32,11,0,1380.53,1490.24,6.5625,154.255
32,12,0,1160.43,1270.34,1.73077,125.913
33,4,3,1947.4,2323.37,1.98318,137.127
33,5,3,2254.52,2536.25,0,85.6731
33,7,0,2008.95,2176.71,546.227,910.925
33,8,0,2206.13,2411.55,721.807,1152.18
33,10,0,1695.43,1796.88,8.14904,165.793
33,11,0,1379.9,1489.33,8.18509,154.94
33,12,0,1145.87,1251.06,2.19952,126.526
34,4,3,1945.48,2312.98,0.865381,137.668
34,5,3,2259.23,2534.62,0,84.7356
34,7,0,2031.97,2195.57,519.711,873.544
34,8,0,2206.97,2404.94,694.932,1114.98
34,10,0,1692.02,1791.06,8.36539,163.125
34,11,0,1382.31,1488.46,8.79807,155.625
34,12,0,1141.06,1237.4,0.576925,127.716
35,4,3,1946.37,2327.54,0,165.524
35,5,3,2260.77,2533.08,0,84.4471
35,7,0,2053.91,2220.76,498.221,844.058
35,8,0,2208.84,2403.64,665.358,1084.33
35,10,0,1690.43,1789.57,5.55288,167.38
35,11,0,1380.91,1486.78,8.14904,158.293
35,12,0,1129.83,1224.01,0,132.188
35,14,0,1878.46,1986.15,3.71394,53.5457
36,4,3,1940.82,2332.64,0,162.311
36,5,3,2258.37,2535.48,0,84.8798
36,7,0,2076.39,2230.93,471.241,813.07
36,8,0,2221.07,2416.39,647.893,1040.47
36,10,0,1688.51,1791.49,3.82212,166.37
36,11,0,1381.88,1487.36,8.00481,158.149
36,12,0,1122.79,1217.21,0,132.188
36,14,0,1850.89,1949.11,1.1899,63.101
37,4,3,1943.84,2330.95,0,163.259
37,5,3,2258.65,2535.19,0,85.3846
37,7,0,2101.23,2258.17,446.185,776.769
37,8,0,2229.47,2407.44,616.157,1002.41
37,10,0,1689.28,1790.72,5.76922,166.875
37,11,0,1382.55,1489.76,6.27404,157.716
37,12,0,1122.79,1217.21,0,132.188
37,14,0,1831.47,1928.53,3.06491,75.3245
38,4,3,1942.33,2337.13,0,162.317
38,5,3,2255.87,2534.9,0,86.6827
38,7,0,2125.83,2274.63,421.75,750.865
38,8,0,2238.89,2414.27,590.15,979.247
38,10,0,1690.87,1792.21,6.34616,168.894
38,11,0,1381.63,1489.13,6.92308,157.356
38,14,0,1804.9,1890.48,0,67.5361
39,4,3,1937.74,2342.69,0,159.699
39,5,3,2254.42,2539.42,0,86.2139
39,7,0,2152.1,2304.58,402.047,718.921
39,8,0,2245.8,2418.63,568.052,950.112
39,10,0,1691.2,1791.87,7.71634,170.697
39,11,0,1381.68,1489.09,6.99519,157.428
39,14,0,1804.9,1890.48,0,67.5361
40,4,3,1939.84,2341.74,0,159.718
40,5,3,2256.15,2537.69,0,86.1058
40,7,0,2175.43,2320.82,377.035,690.255
40,8,0,2251.11,2420.89,547.16,921.396
40,10,0,1691.44,1794.71,4.47116,171.058
40,11,0,1382.36,1488.41,7.71634,155.697
41,4,3,1953.17,2317.6,1.875,138.173
41,5,3,2257.5,2539.42,0,85.9255
41,7,0,2198.4,2350.11,360.054,662.749
41,8,0,2260.59,2426.56,524.503,892.712
41,10,0,1691.11,1791.97,5.98558,167.668
41,11,0,1382.55,1489.76,8.58173,159.014
42,4,3,1953.65,2317.12,2.19952,137.127
42,5,3,2255.77,2538.08,0,86.25
42,7,0,2233.56,2377.55,338.246,629.95
42,8,0,2273.04,2432.1,507.141,865.036
42,10,0,1691.88,1803.51,5.91346,167.452
42,11,0,1382.21,1490.1,5.84134,159.303
42,12,0,1104.4,1201.75,1.62259,136.839
43,4,3,1953.75,2317.02,2.70432,136.334
43,5,3,2248.75,2542.02,0,85.8173
43,7,0,2260.33,2406.66,315.297,609.9
43,8,0,2279.73,2433.07,488.209,833.793
43,10,0,1685.91,1794.09,6.5625,165.216
43,11,0,1383.08,1489.23,5.98558,160.457
43,12,0,1103.56,1202.6,1.47837,137.127
44,4,3,1953.75,2317.02,2.48798,136.262
44,5,3,2249.04,2541.73,0,87.476
44,7,0,2296.86,2439.58,295.228,570.13
44,8,0,2293.1,2448.74,466.713,808.459
44,10,0,1676.11,1794.66,7.21154,166.01
44,11,0,1383.46,1490.38,6.05769,159.375
44,12,0,1102.36,1205.34,2.37981,135.577
45,4,3,1945.89,2340.98,0,161.346
45,5,3,2252.69,2538.08,0,86.9351
45,7,0,2332.79,2461.06,271.298,523.125
45,8,0,2294.51,2459.79,440.475,782.262
45,10,0,1683.32,1793.61,3.60578,168.75
45,11,0,1382.64,1489.66,6.77885,157.212
45,12,0,1103.37,1205.87,2.41587,135.901
46,4,3,1944.1,2352.63,0,159.464
46,5,3,2247.31,2540.38,0,87.9086
46,7,0,2375.43,2495.34,245.625,523.413
46,8,0,2313.16,2461.9,419.437,756.851
46,10,0,1684.62,1792.31,4.6875,168.678
46,11,0,1382.98,1489.33,6.63462,155.481
46,12,0,1104.9,1205.87,2.1274,136.695
46,14,0,1614.93,1705.07,0.216343,91.0817
47,4,3,1951.15,2322.69,1.76682,138.353
47,5,3,2253.85,2536.92,0,85.9976
47,7,0,2411.97,2529.57,229.76,495.433
47,8,0,2330.3,2468.63,415.692,733.845
47,10,0,1681.25,1789.52,3.82211,172.861
47,11,0,1381.68,1487.55,9.77164,156.382
47,12,0,1104.9,1205.87,2.1274,136.695
47,14,0,1591.27,1682.57,0,95.7332
48,4,3,1950.87,2322.98,2.52404,135.793
48,5,3,2255.1,2535.67,0,86.1779
48,7,0,2446.83,2556.25,213.966,486.995
48,8,0,2344.22,2474.27,400.671,716.772
48,10,0,1687.07,1792.93,5.91346,170.337
48,11,0,1382.16,1487.07,9.05048,155.95
48,14,0,1564.66,1675.34,0,109.327
49,3,0,2485.1,2557.98,196.154,493.269
49,4,3,1953.27,2317.5,1.875,137.452
49,5,3,2257.12,2533.65,0,85.8173
49,7,0,2446.83,2556.25,213.966,486.995
49,8,0,2360.41,2496.67,386.292,687.844
49,10,0,1689.04,1794.04,7.28365,168.389
49,11,0,1383.12,1487.64,8.4375,157.572
49,14,0,1540.82,1656.11,0,112.464
50,3,0,2485.1,2557.98,196.154,493.269
50,4,3,1950.96,2316.73,1.94712,137.091
50,5,3,2256.35,2534.42,0,87.2957
50,8,0,2378.27,2513.46,368.038,671.695
50,10,0,1690.05,1793.03,8.79807,168.029
50,11,0,1383.41,1488.89,8.29327,159.159
50,14,0,1543.2,1632.19,0,103.161
51,4,3,1953.27,2317.5,1.26202,138.065
51,5,3,2255.48,2535.29,0,87.0072
