2.0,1.0,0.0,1433.46,1548.08,8.79807,156.779
2.0,2.0,3.0,1895.58,2227.5,2.74038,153.606
2.0,3.0,3.0,2261.25,2529.52,0.0,100.998
2.0,4.0,3.0,1625.19,1993.27,1.11779,118.882
2.0,5.0,1.0,1664.86,2239.37,481.645,1320.26
3.0,1.0,0.0,1433.32,1546.68,6.49038,158.221
3.0,2.0,3.0,1897.6,2225.48,0.649037,155.553
3.0,3.0,3.0,2257.98,2523.56,0.0,100.024
3.0,4.0,3.0,1626.63,1991.83,0.576922,117.909
3.0,5.0,1.0,1682.73,2247.3,442.603,1234.46
4.0,1.0,0.0,1432.64,1547.36,6.70673,158.293
4.0,2.0,3.0,1896.92,2226.15,0.144231,156.49
4.0,3.0,3.0,2259.71,2527.98,0.0,101.25
4.0,4.0,3.0,1619.42,1992.88,0.0,120.577
4.0,5.0,1.0,1715.34,2274.96,398.983,1149.25
5.0,1.0,0.0,1435.58,1545.96,6.41827,156.418
5.0,2.0,3.0,1896.15,2226.92,0.0,155.913
5.0,3.0,3.0,2261.63,2526.06,0.0,102.188
5.0,4.0,3.0,1619.81,1992.5,0.0,121.623
5.0,5.0,1.0,1743.97,2276.66,357.179,1064.74
6.0,1.0,0.0,1435.24,1546.3,6.63462,157.644
6.0,2.0,3.0,1899.04,2224.04,0.0,157.5
6.0,3.0,3.0,2256.25,2525.29,0.0,102.332
6.0,4.0,3.0,1621.54,1987.69,0.0,121.154
6.0,5.0,1.0,1778.18,2282.27,326.381,1027.33
7.0,1.0,0.0,1435.91,1544.09,5.76922,157.5
7.0,2.0,3.0,1900.77,2219.23,1.00962,157.067
7.0,3.0,3.0,2255.0,2514.23,0.0,103.305
7.0,4.0,3.0,1612.98,1990.1,0.0,121.731
7.0,5.0,1.0,1806.56,2303.94,296.46,951.651
8.0,1.0,0.0,1435.96,1544.04,8.04086,154.796
8.0,2.0,3.0,1899.52,2223.56,0.0,155.913
8.0,3.0,3.0,2258.27,2517.12,0.0,103.918
8.0,4.0,3.0,1612.21,1990.87,0.0,122.163
8.0,5.0,1.0,1841.64,2323.83,260.878,895.6
9.0,1.0,0.0,1435.77,1542.69,6.92307,155.337
9.0,2.0,3.0,1896.63,2226.44,0.0,154.327
9.0,3.0,3.0,2256.25,2512.98,0.0,102.728
9.0,4.0,3.0,1607.88,1989.04,0.0,122.019
9.0,5.0,1.0,1874.35,2344.8,230.363,849.247
10.0,1.0,0.0,1435.87,1542.6,5.625,155.625
10.0,2.0,3.0,1896.92,2229.23,0.0,156.635
10.0,3.0,3.0,2257.79,2514.52,0.0,102.151
10.0,4.0,3.0,1611.63,1988.37,0.0,120.577
10.0,5.0,1.0,1904.03,2373.33,202.312,801.424
11.0,1.0,0.0,1436.35,1543.65,7.86058,154.832
11.0,2.0,3.0,1897.5,2228.65,0.0,156.923
11.0,3.0,3.0,2258.75,2513.56,0.0,100.493
11.0,4.0,3.0,1613.85,1989.23,0.216343,120.793
11.0,5.0,1.0,1939.17,2400.96,177.836,770.402
12.0,1.0,0.0,1436.92,1544.62,7.71635,155.264
12.0,2.0,3.0,1897.98,2225.1,0.0,157.788
12.0,3.0,3.0,2261.92,2513.46,0.0,103.738
12.0,4.0,3.0,1617.12,1985.96,0.432694,120.865
12.0,5.0,1.0,1979.31,2431.68,154.601,715.905
13.0,1.0,0.0,1436.63,1544.9,6.5625,154.543
13.0,2.0,3.0,1898.27,2227.88,0.0,158.654
13.0,3.0,3.0,2254.71,2526.83,0.0,101.034
13.0,4.0,3.0,1616.73,1983.27,0.0,120.974
13.0,5.0,1.0,2013.67,2464.55,129.36,688.885
14.0,1.0,0.0,1434.95,1545.05,7.78846,156.779
14.0,2.0,3.0,1896.73,2229.42,0.0,157.428
14.0,3.0,3.0,2261.44,2532.4,0.0,109.579
14.0,4.0,3.0,1612.5,1984.42,0.0,121.875
14.0,5.0,1.0,2052.48,2506.56,118.963,633.856
15.0,1.0,0.0,1435.0,1545.0,7.86057,155.697
15.0,2.0,3.0,1894.71,2231.44,0.0,157.716
15.0,3.0,3.0,2266.25,2542.98,0.0,108.281
15.0,4.0,3.0,1610.58,1989.42,0.0,123.281
15.0,5.0,1.0,2101.64,2548.24,89.8915,605.162
16.0,1.0,0.0,1435.72,1542.74,7.21154,156.923
16.0,2.0,3.0,1894.23,2231.92,0.0,155.841
16.0,3.0,3.0,2286.73,2485.58,0.0,89.2067
16.0,4.0,3.0,1598.46,1995.38,0.0,121.947
16.0,5.0,1.0,2130.75,2560.0,75.8099,568.085
17.0,1.0,0.0,1433.99,1542.93,6.41827,157.861
17.0,2.0,3.0,1895.38,2230.77,0.0,157.067
17.0,3.0,3.0,2227.98,2452.02,0.0,87.6562
17.0,4.0,3.0,1600.58,1993.27,0.0,121.478
17.0,5.0,1.0,2186.9,2560.0,61.0815,539.377
18.0,1.0,0.0,1433.89,1543.03,7.28366,156.707
18.0,2.0,3.0,1898.08,2225.0,0.0,156.707
18.0,3.0,3.0,2252.69,2451.92,0.0,62.7764
18.0,4.0,3.0,1601.15,1998.85,0.0,122.668
18.0,5.0,1.0,2242.87,2556.59,46.5063,502.963
19.0,1.0,0.0,1435.34,1543.12,6.41827,157.428
19.0,2.0,3.0,1896.54,2226.54,0.0,156.923
19.0,3.0,3.0,2252.69,2451.92,0.0,62.7764
19.0,4.0,3.0,1602.79,1994.13,0.0,120.865
19.0,5.0,1.0,2287.77,2560.0,26.3558,479.703
20.0,1.0,0.0,1435.67,1542.79,7.5,157.933
20.0,2.0,3.0,1898.85,2224.23,0.0,156.635
20.0,4.0,3.0,1602.79,1991.06,0.0,119.639
20.0,5.0,1.0,2336.97,2560.0,19.3905,455.37
21.0,1.0,0.0,1435.43,1543.03,8.14904,158.293
21.0,2.0,3.0,1895.77,2227.31,0.0,155.986
21.0,3.0,3.0,2254.09,2444.38,0.0,102.007
21.0,4.0,3.0,1604.9,1985.87,0.0,120.829
22.0,1.0,0.0,1435.0,1543.46,6.85096,158.582
22.0,2.0,3.0,1897.31,2225.77,0.0,156.346
22.0,3.0,3.0,2258.08,2495.77,0.0,103.954
22.0,4.0,3.0,1609.71,1981.06,0.0,120.865
23.0,1.0,0.0,1435.48,1542.98,8.00481,158.005
23.0,2.0,3.0,1899.52,2223.56,0.504806,155.553
23.0,3.0,3.0,2240.67,2463.94,0.0,100.132
23.0,4.0,3.0,1613.08,1980.77,0.0,120.901
24.0,1.0,0.0,1434.52,1545.48,8.72596,157.716
24.0,2.0,3.0,1897.6,2225.48,0.0,155.264
24.0,3.0,3.0,2249.81,2534.81,0.0,100.745
24.0,4.0,3.0,1613.85,1983.08,0.0,120.252
25.0,1.0,0.0,1434.52,1545.48,8.29327,156.418
25.0,2.0,3.0,1895.77,2224.23,0.0721121,154.111
25.0,3.0,3.0,2245.19,2539.42,0.0,101.214
25.0,4.0,3.0,1607.4,1983.37,0.0,119.423
26.0,1.0,0.0,1435.38,1544.62,7.93269,156.923
26.0,2.0,3.0,1896.73,2223.27,0.865381,153.894
26.0,3.0,3.0,2248.65,2529.81,0.0,100.276
26.0,4.0,3.0,1597.88,1989.81,0.0,121.731
27.0,1.0,0.0,1434.62,1543.85,8.4375,156.851
27.0,2.0,3.0,1898.46,2221.54,0.9375,154.976
27.0,3.0,3.0,2247.4,2534.13,0.0,99.6274
27.0,4.0,3.0,1597.12,1993.65,0.0,122.704
28.0,1.0,0.0,1433.08,1543.85,7.78846,156.923
28.0,2.0,3.0,1898.46,2221.54,0.0721192,156.13
28.0,3.0,3.0,2253.08,2531.54,0.0,100.349
28.0,4.0,3.0,1599.04,1988.65,0.0,121.695
29.0,1.0,0.0,1435.82,1544.18,8.29327,157.428
29.0,2.0,3.0,1899.52,2220.48,1.29807,155.337
29.0,3.0,3.0,2245.38,2526.92,0.0,101.827
29.0,4.0,3.0,1590.77,1990.77,0.0,124.255
30.0,1.0,0.0,1436.15,1543.85,7.35577,156.923
30.0,2.0,3.0,1897.88,2222.12,0.793269,155.12
30.0,3.0,3.0,2247.69,2515.38,0.0,100.998
30.0,4.0,3.0,1595.58,1939.81,0.685093,124.363
31.0,1.0,0.0,1435.77,1545.77,7.64423,158.365
31.0,2.0,3.0,1894.13,2225.87,1.08173,155.553
31.0,3.0,3.0,2251.15,2518.08,0.0,103.63
31.0,4.0,1.0,1578.85,2005.77,2.05529,120.757
32.0,1.0,0.0,1435.77,1545.77,7.57212,158.005
32.0,2.0,3.0,1898.85,2224.23,0.576918,155.192
32.0,3.0,3.0,2254.04,2527.5,0.0,101.502
32.0,4.0,3.0,1588.27,1999.42,1.83894,123.57
33.0,1.0,0.0,1435.58,1544.42,7.35577,158.221
33.0,2.0,3.0,1900.29,2219.71,2.01923,154.615
33.0,3.0,3.0,2247.02,2537.6,0.0,101.106
33.0,4.0,1.0,1579.04,2008.65,0.0,121.55
34.0,1.0,0.0,1434.38,1545.62,7.86057,157.428
34.0,2.0,3.0,1898.56,2221.44,1.08173,153.678
34.0,3.0,3.0,2236.25,2526.83,0.0,99.1947
34.0,4.0,1.0,1587.69,1996.92,0.0,128.257
35.0,1.0,0.0,1434.09,1544.38,7.64423,157.067
35.0,2.0,3.0,1900.29,2219.71,0.360575,154.976
35.0,3.0,3.0,2237.02,2529.13,0.0,97.7164
35.0,4.0,3.0,1595.48,1921.44,5.26442,115.745
36.0,1.0,0.0,1436.39,1545.14,6.63462,157.356
36.0,2.0,3.0,1900.77,2219.23,0.9375,156.995
36.0,3.0,3.0,2235.29,2524.71,0.0,99.2668
36.0,4.0,1.0,1592.5,1909.04,2.59616,123.606
37.0,1.0,0.0,1436.15,1545.38,8.72596,157.284
37.0,2.0,3.0,1900.96,2215.96,1.44231,156.346
37.0,3.0,3.0,2234.81,2522.12,0.0,98.4736
37.0,4.0,3.0,1632.12,1964.81,0.108175,122.993
38.0,1.0,0.0,1436.68,1543.32,7.42789,157.139
38.0,2.0,3.0,1902.5,2214.42,0.793269,156.851
38.0,3.0,3.0,2230.96,2525.96,0.0,100.529
38.0,4.0,3.0,1632.12,1964.81,0.108175,122.993
39.0,1.0,0.0,1437.6,1545.48,6.12981,156.851
39.0,2.0,3.0,1899.9,2220.1,0.288463,156.923
39.0,3.0,3.0,2226.73,2524.04,0.0,100.889
40.0,1.0,0.0,1436.39,1545.14,6.41827,155.697
40.0,2.0,3.0,1899.42,2220.58,0.0,156.202
40.0,3.0,3.0,2231.44,2525.48,0.0,99.3389
40.0,4.0,3.0,1577.2,2030.82,0.0,135.386
41.0,1.0,0.0,1440.96,1545.19,5.84135,154.399
41.0,2.0,3.0,1896.35,2220.58,0.0,155.264
41.0,3.0,3.0,2230.77,2523.08,0.0,98.5817
41.0,4.0,3.0,1607.21,1977.4,0.0,120.757
42.0,1.0,0.0,1440.19,1544.42,8.29327,156.418
42.0,2.0,3.0,1895.1,2221.83,0.0,154.615
42.0,3.0,3.0,2193.85,2510.77,0.0,102.873
42.0,4.0,3.0,1610.58,1974.04,0.0,123.642
42.0,13.0,0.0,1638.03,1749.66,0.0,159.447
43.0,1.0,0.0,1441.35,1543.27,8.65384,156.635
43.0,2.0,3.0,1897.02,2222.98,0.0,156.274
43.0,3.0,3.0,2197.88,2506.73,0.0,102.079
43.0,4.0,3.0,1611.54,1973.08,0.0,125.481
43.0,13.0,0.0,1642.19,1739.35,0.432694,163.99
44.0,1.0,0.0,1439.66,1543.41,7.57211,157.139
44.0,2.0,3.0,1897.02,2219.9,0.0,156.418
44.0,3.0,3.0,2194.23,2507.31,0.0,103.269
44.0,4.0,3.0,1605.48,1972.98,0.0,127.428
44.0,13.0,0.0,1637.36,1738.03,0.0,162.692
45.0,1.0,0.0,1437.5,1542.5,7.78846,158.942
45.0,2.0,3.0,1899.81,2214.04,0.576925,156.779
45.0,3.0,3.0,2226.92,2523.85,0.0,100.493
45.0,4.0,3.0,1603.75,1974.71,0.0,130.565
45.0,13.0,0.0,1635.05,1737.26,0.0,163.846
